,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11
86,4300,1.976798012037761e-05,5.337240054359427e-06,4.154428552283207e-06,1.0276312423229683e-05,0.0,38,0.0,1.835474176914431e-05,3.090878863076796e-06,3.5389039112487808e-06,1.1724960131687112e-05,0.0,37,0.0,1.5789664757903665e-05,2.1837156509718625e-06,3.0366586543095764e-06,1.0569290679995902e-05,0.0,28,0.1428571428571428,1.340926519333152e-05,3.783128761369881e-07,4.1781765958148753e-07,1.261313445866108e-05,0.0,26,0.2857142857142857,1.6425114154117182e-05,2.521455826354213e-06,4.141767021792475e-06,9.761892215465195e-06,0.0,32,0.0,1.3851760741090402e-05,3.844086791104928e-07,8.864103619998787e-07,1.2580941984197125e-05,0.0,38,0.1428571428571428,7.357004506047815e-05,1.5567507944069803e-05,4.872217687079683e-05,9.280359336116815e-06,0.0,32,0.1428571428571428,2.341960134799592e-05,7.306861789402319e-06,4.075493961863685e-06,1.2037245141982568e-05,0.0,36,0.0,1.4260035641200377e-05,1.994551212192164e-06,2.7920902994083008e-06,9.47339412959991e-06,0.0,31,0.0,1.6388765288866125e-05,2.0853774458373664e-06,4.745062597066863e-06,9.558325473335572e-06,0.0,32,0.1428571428571428,1.861241617007181e-05,3.76493994735938e-06,7.151985755626811e-06,7.695491149206646e-06,0.0,28,0.1428571428571428,1.8230108253192157e-05,1.6352195189028862e-06,6.403838142432505e-06,1.019105184241198e-05,0.0,45,0.0
87,4350,1.9677514501381665e-05,5.319015599525301e-06,4.0676673052075785e-06,1.0290832506143488e-05,0.0,38,0.0,1.651760612730868e-05,1.3776233345197395e-06,3.4069310004269937e-06,1.1733052815543488e-05,0.0,37,0.0,1.6641391994198784e-05,3.029446816071868e-06,3.0283940759545658e-06,1.05835515569197e-05,0.0,28,0.1428571428571428,1.3221785593486857e-05,2.285884903585611e-07,3.918662514479365e-07,1.260133103642147e-05,0.0,26,0.2857142857142857,1.7469752492615953e-05,3.310554575364222e-06,4.383746272651479e-06,9.77545278146863e-06,0.0,32,0.0,1.396260176989017e-05,5.210286531109887e-07,8.541567240172299e-07,1.2587416676979046e-05,0.0,38,0.1428571428571428,7.352633838308975e-05,1.5447216355823912e-05,4.879197513218969e-05,9.287146895076148e-06,0.0,32,0.1428571428571428,1.7657894204603508e-05,2.0176541966066e-06,3.6017670481669484e-06,1.203847295982996e-05,0.0,36,0.0,1.5795809304108843e-05,3.467890337560675e-06,2.823988552336232e-06,9.503930414211936e-06,0.0,31,0.0,1.6449595932499506e-05,2.1720134100178257e-06,4.707805146608735e-06,9.569777830620296e-06,0.0,31,0.1428571428571428,1.7512902559246868e-05,2.753119133558357e-06,7.05397860656376e-06,7.705803909630049e-06,0.0,28,0.1428571428571428,1.8953396647702903e-05,2.2691281174047617e-06,6.477525857917499e-06,1.0206742445006967e-05,0.0,45,0.0
88,4400,1.9813138351310045e-05,5.483559561980655e-06,4.024339887109818e-06,1.0305239811714271e-05,0.0,38,0.0,1.7237882275367156e-05,2.2020005872036563e-06,3.2948482839856297e-06,1.1741033631551543e-05,0.0,37,0.0,1.786091161193326e-05,4.185933903499972e-06,3.077035671594785e-06,1.0597941582091153e-05,0.0,28,0.1428571428571428,1.4112566532276103e-05,1.103515955946932e-06,4.193954055153881e-07,1.258965494344011e-05,0.0,26,0.2857142857142857,1.621114461158868e-05,2.305945599800907e-06,4.115928277315106e-06,9.789270734472666e-06,0.0,32,0.0,1.4148666195978876e-05,6.749293106622645e-07,8.797866257737041e-07,1.2593950486916585e-05,0.0,38,0.1428571428571428,7.402706978609785e-05,1.5332396287703887e-05,4.94010018883273e-05,9.29367797652958e-06,0.0,32,0.1428571428571428,1.733535282255616e-05,1.6972055618680315e-06,3.5984583064418985e-06,1.203968895424623e-05,0.0,36,0.0,1.4194855793903116e-05,1.996197852349724e-06,2.670393314474495e-06,9.528264854452573e-06,0.0,31,0.0,1.6287533071590587e-05,2.0919608232361497e-06,4.606721176969586e-06,9.588851753505878e-06,0.0,31,0.2857142857142857,1.7492708138888702e-05,2.702286792555242e-06,7.074366294546053e-06,7.716054824413732e-06,0.0,28,0.1428571428571428,1.801299185899552e-05,1.4235213257052237e-06,6.367370133375516e-06,1.0222100172541104e-05,0.0,45,0.0
89,4450,1.917026384035125e-05,4.863545200350927e-06,3.98751853936119e-06,1.0319200555386487e-05,0.0,38,0.0,1.64512348419521e-05,1.3653518635692308e-06,3.3369831271556905e-06,1.174889985122718e-05,0.0,37,0.0,1.5963882106007077e-05,2.460300720485975e-06,2.8914030281157466e-06,1.0612177902658004e-05,0.0,28,0.1428571428571428,1.3766364645562136e-05,7.705258440182661e-07,4.1761612123991654e-07,1.2578222595038824e-05,0.0,26,0.2857142857142857,1.6101095752674155e-05,2.113733216901892e-06,4.184548288321821e-06,9.802814020076768e-06,0.0,32,0.0,1.3840393876307644e-05,3.933514562959317e-07,8.463717904305668e-07,1.2600670743267983e-05,0.0,38,0.1428571428571428,7.418763561872765e-05,1.5138097296585327e-05,4.974955299985595e-05,9.29998259380227e-06,0.0,32,0.1428571428571428,1.7379272321704775e-05,1.7176344044855796e-06,3.620947836679989e-06,1.2040690307912882e-05,0.0,36,0.0,1.5995767171261832e-05,3.655051614259719e-06,2.792963186948328e-06,9.547753506922165e-06,0.0,31,0.0,1.622607305762358e-05,2.0236325326550286e-06,4.593782705342164e-06,9.608656910131684e-06,0.0,31,0.2857142857142857,2.0382502043503337e-05,5.3320377446652856e-06,7.324336820602184e-06,7.726127478235867e-06,0.0,28,0.1428571428571428,1.8151462427340448e-05,1.5611385606462136e-06,6.3530578700010665e-06,1.023726690618787e-05,0.0,45,0.0
90,4500,2.0938310626661405e-05,5.9163498917769175e-06,4.749312665808247e-06,1.0272648978570942e-05,0.0,37,0.0,1.6643860362819396e-05,1.5474239489776664e-06,3.339839167892933e-06,1.1756597814382984e-05,0.0,37,0.0,1.7334994481643662e-05,3.700504066728172e-06,3.0087783216004027e-06,1.0625713002809787e-05,0.0,28,0.1428571428571428,1.3194384337111842e-05,2.528609286400752e-07,3.750220685105887e-07,1.2566501027322374e-05,0.0,26,0.2857142857142857,1.6016576410038397e-05,2.060282213278697e-06,4.140209512115689e-06,9.816084457270335e-06,0.0,32,0.0,1.3887462955608498e-05,4.411024292494403e-07,8.392715358240821e-07,1.2607089047378396e-05,0.0,38,0.1428571428571428,7.49313403503038e-05,1.7192014638567343e-05,4.843343049287796e-05,9.305901585321408e-06,0.0,32,0.1428571428571428,1.6944974049692973e-05,1.4510632126985e-06,3.452424607530702e-06,1.2041486115776934e-05,0.0,36,0.0,1.4988444490882102e-05,2.7366738777345745e-06,2.6889329092227854e-06,9.562837476551069e-06,0.0,31,0.0,1.604449425940402e-05,1.8554272855908487e-06,4.560776233120123e-06,9.62829108175356e-06,0.0,31,0.2857142857142857,1.8751663446892053e-05,3.927702437067637e-06,7.087619451340288e-06,7.736342013231479e-06,0.0,28,0.1428571428571428,1.9669911125674844e-05,3.098924253208679e-06,6.319137355603743e-06,1.0251848834741395e-05,0.0,45,0.0
91,4550,2.084898187604267e-05,6.27434656053083e-06,4.275349510862725e-06,1.0299285349901766e-05,0.0,37,0.0,1.677356704021804e-05,1.5788353948664735e-06,3.4304860037082108e-06,1.1764244845835492e-05,0.0,37,0.0,1.630124097573571e-05,2.71704675469664e-06,2.9451591672113864e-06,1.063903528120136e-05,0.0,28,0.1428571428571428,1.3199814020481426e-05,2.6614193870955205e-07,3.786981039866078e-07,1.2554974091472104e-05,0.0,26,0.2857142857142857,1.5981881006155163e-05,2.035747002082644e-06,4.116829586564563e-06,9.829303962760603e-06,0.0,32,0.0,1.43048328027362e-05,7.825010470696725e-07,9.091201036426356e-07,1.261321176571073e-05,0.0,38,0.1428571428571428,7.407504017464817e-05,1.5015341887192337e-05,4.9747857701731846e-05,9.311846042692196e-06,0.0,32,0.1428571428571428,1.6898979083634913e-05,1.4260510852182051e-06,3.430868900977657e-06,1.2042058187944347e-05,0.0,36,0.0,1.415178667230066e-05,2.0015261270600604e-06,2.5752081000973703e-06,9.575051990395878e-06,0.0,31,0.0,1.5948531654430553e-05,1.8446173726260893e-06,4.45648402092047e-06,9.64743139775237e-06,0.0,31,0.2857142857142857,1.763647196639795e-05,2.7848204808833543e-06,7.105323675205e-06,7.746328265056945e-06,0.0,28,0.1428571428571428,1.8021093637798913e-05,1.4367377616508747e-06,6.317895440588472e-06,1.0266460776620079e-05,0.0,45,0.0
92,4600,1.926803815877065e-05,4.836359948967584e-06,4.099126272194553e-06,1.0332552847103216e-05,0.0,37,0.0,1.7564147128723562e-05,2.431233269817312e-06,3.3613014238653705e-06,1.1771612662414556e-05,0.0,37,0.0,1.569055166328326e-05,2.201791176048573e-06,2.8371903226798167e-06,1.0651569027686492e-05,0.0,28,0.1428571428571428,1.3116610716679132e-05,2.036775157421289e-07,3.694307793011832e-07,1.2543502634798642e-05,0.0,26,0.2857142857142857,1.684014205238782e-05,2.822942633429193e-06,4.174771675025113e-06,9.84242888080189e-06,0.0,32,0.0,1.7126054444815964e-05,3.4393924579489976e-06,1.0671950576579547e-06,1.2619467270269524e-05,0.0,38,0.1428571428571428,7.57928573875688e-05,1.556985625938978e-05,5.090556442155503e-05,9.317438525613396e-06,0.0,32,0.1428571428571428,1.6759749996708706e-05,1.322644493484404e-06,3.394485247554257e-06,1.2042621165164746e-05,0.0,36,0.0,1.947472628671676e-05,6.955222033866448e-06,2.9314232961041853e-06,9.588081411493476e-06,0.0,31,0.0,1.6112600860651582e-05,1.990570353882504e-06,4.4560470087162685e-06,9.665983270679137e-06,0.0,31,0.2857142857142857,1.8238424672745168e-05,3.424013584663044e-06,7.057945367705543e-06,7.756466402497608e-06,0.0,28,0.1428571428571428,1.810564390325453e-05,1.4709244169353042e-06,6.3541110648657195e-06,1.0280607966706157e-05,0.0,45,0.0
93,4650,1.9304856323287822e-05,4.981549409421859e-06,3.958017259719782e-06,1.036528919939883e-05,0.0,37,0.0,1.6483936633449048e-05,1.302723603657796e-06,3.40225028594432e-06,1.1778963198594283e-05,0.0,37,0.0,1.5494180843234062e-05,2.0315371784818126e-06,2.7987975954602007e-06,1.0663846296665724e-05,0.0,28,0.1428571428571428,1.4004182048665824e-05,1.0807514172483934e-06,3.910474788426655e-07,1.2532383152574766e-05,0.0,26,0.2857142857142857,1.631897612242028e-05,2.411023842796567e-06,4.052756139572011e-06,9.85519727692008e-06,0.0,32,0.0,1.3801966815663036e-05,3.5708998780137335e-07,8.196969361051742e-07,1.262517980649136e-05,0.0,38,0.1428571428571428,7.445763185387477e-05,1.4985974303272089e-05,5.014890848542564e-05,9.322752703155857e-06,0.0,32,0.1428571428571428,1.6886902812984772e-05,1.5014818472991465e-06,3.342408263051766e-06,1.2043012247886509e-05,0.0,36,0.0,1.4208244465407915e-05,2.1591947643173626e-06,2.443151743136696e-06,9.605898412701208e-06,0.0,31,0.0,1.782564322638791e-05,2.1770956664113328e-06,5.984101335343439e-06,9.66444622463314e-06,0.0,30,0.2857142857142857,2.0230621885275468e-05,5.131843408889836e-06,7.332393124670489e-06,7.766386261209846e-06,0.0,28,0.1428571428571428,1.795452226360794e-05,1.4134847106106463e-06,6.246046723390464e-06,1.0294990715919994e-05,0.0,45,0.0
94,4700,2.018499071709812e-05,5.890057764190715e-06,3.9014066715026274e-06,1.0393526281404776e-05,0.0,37,0.0,1.6787271306384355e-05,1.5244153246385397e-06,3.476791334833252e-06,1.1786064533225726e-05,0.0,37,0.0,1.5883690139162354e-05,2.408560476396815e-06,2.7995567961625056e-06,1.0675573321350385e-05,0.0,28,0.1428571428571428,1.32479699459509e-05,3.466186626610579e-07,3.804896380188439e-07,1.2520861673692709e-05,0.0,26,0.2857142857142857,1.6649719327688217e-05,2.589605401226436e-06,4.192169853922678e-06,9.86794475466013e-06,0.0,32,0.0,1.3790285265713464e-05,3.513045214731392e-07,8.077278721430048e-07,1.2631252502615098e-05,0.0,38,0.1428571428571428,7.694683881709352e-05,1.5867222828092054e-05,5.175175465410575e-05,9.327854968432804e-06,0.0,32,0.1428571428571428,1.6800202502054162e-05,1.3989247236168012e-06,3.357819650773308e-06,1.2043457900290376e-05,0.0,36,0.0,1.4475421266979538e-05,2.4401178961852565e-06,2.411126388324192e-06,9.62417743721744e-06,0.0,31,0.0,1.6378467989852652e-05,2.147962504750467e-06,4.546508989733411e-06,9.683995813247748e-06,0.0,30,0.2857142857142857,1.7932386981556192e-05,3.057085677937721e-06,7.098923560988624e-06,7.776377060508821e-06,0.0,28,0.1428571428571428,1.789598354662303e-05,1.3084817283015582e-06,6.278441105678212e-06,1.0309060598956421e-05,0.0,45,0.0
95,4750,2.0937870431225747e-05,6.67501763018663e-06,3.846137587970588e-06,1.0416714758321176e-05,0.0,37,0.0,1.6831036191433668e-05,1.6739965076340011e-06,3.363908263054327e-06,1.17931303975638e-05,0.0,37,0.0,1.5476638509426266e-05,2.08197570827906e-06,2.707819703573477e-06,1.0686841960705353e-05,0.0,28,0.1428571428571428,1.373623945255531e-05,8.612407214059203e-07,3.654156159882405e-07,1.250958302989602e-05,0.0,26,0.2857142857142857,1.6956731997197494e-05,2.75251022685552e-06,4.323852408560924e-06,9.88036936178105e-06,0.0,32,0.0,1.4516848750645296e-05,1.0101904308612577e-06,8.698168016962882e-07,1.2636841347557493e-05,0.0,38,0.1428571428571428,7.433020800817758e-05,1.4793108675803524e-05,5.020431126467884e-05,9.33278897718992e-06,0.0,32,0.1428571428571428,1.664539195189718e-05,1.2916076457258896e-06,3.310325382699375e-06,1.204345880978508e-05,0.0,36,0.0,1.4245601960283238e-05,2.211331548096496e-06,2.3926349967950955e-06,9.641635188017972e-06,0.0,31,0.0,1.6541504010092467e-05,2.384494109719526e-06,4.450354026630521e-06,9.706656783237122e-06,0.0,30,0.2857142857142857,2.3402375518344343e-05,8.104876542347483e-06,7.511308012908557e-06,7.786191417835653e-06,0.0,28,0.1428571428571428,1.8544928025221452e-05,1.9752471871470334e-06,6.2467488533002324e-06,1.032293130265316e-05,0.0,45,0.0
96,4800,1.9683659047586843e-05,5.480493200593628e-06,3.766349891520804e-06,1.043681459123036e-05,0.0,37,0.0,1.6439280443591997e-05,1.148183969235106e-06,3.49110314346035e-06,1.179999344458338e-05,0.0,37,0.0,1.5592511772410944e-05,2.1608034330711234e-06,2.733917654040852e-06,1.0697791367419995e-05,0.0,28,0.1428571428571428,1.3088540981698316e-05,2.046036655656281e-07,3.85698285754188e-07,1.2498238902480807e-05,0.0,26,0.2857142857142857,1.6059220797615126e-05,2.1869639112992445e-06,3.9792389543436e-06,9.893018614093307e-06,0.0,32,0.0,2.0602434233296663e-05,6.900587322888896e-06,1.0593710157991154e-06,1.2642476576729678e-05,0.0,38,0.1428571428571428,7.462198118446395e-05,1.4562893738911953e-05,5.072157364338637e-05,9.337511073681526e-06,0.0,32,0.1428571428571428,1.788191730156541e-05,2.542346919653937e-06,3.296024260635022e-06,1.204354612127645e-05,0.0,36,0.0,1.4010756785864942e-05,1.9792153125308687e-06,2.3731245164526622e-06,9.658417184255086e-06,0.0,31,0.0,1.576039539941121e-05,1.7295473071499146e-06,4.301744411350228e-06,9.729103112476878e-06,0.0,30,0.2857142857142857,1.934758620336652e-05,4.359866125014378e-06,7.192117664089892e-06,7.795601959514897e-06,0.0,28,0.1428571428571428,1.7988037143368274e-05,1.416603595316701e-06,6.234803095139796e-06,1.0336630111851264e-05,0.0,45,0.0
97,4850,2.0371713617350903e-05,6.212994321685983e-06,3.704332812048961e-06,1.0454387847858015e-05,0.0,37,0.0,1.749920193105936e-05,2.146792439816636e-06,3.545673052940401e-06,1.1806736438302323e-05,0.0,37,0.0,1.5414103472721763e-05,2.0134264104854083e-06,2.6923387395072496e-06,1.0708338777476456e-05,0.0,28,0.1428571428571428,1.3455458429234568e-05,5.774551254944527e-07,3.909821089109755e-07,1.248702119482914e-05,0.0,26,0.2857142857142857,1.5936502677504905e-05,2.0144975678704213e-06,4.016688308183802e-06,9.90531680145068e-06,0.0,32,0.0,1.3814534213452134e-05,3.7491372495424e-07,7.916648883110611e-07,1.2647955372813158e-05,0.0,38,0.1428571428571428,7.402133633149788e-05,1.4316670785774477e-05,5.036256698076613e-05,9.342095836473163e-06,0.0,32,0.1428571428571428,1.7468471924075857e-05,2.090591351588955e-06,3.3343310406053206e-06,1.2043549759255257e-05,0.0,36,0.0,1.3702703654416837e-05,1.7215528487213303e-06,2.30676778301131e-06,9.67438336374471e-06,0.0,31,0.0,1.594174318597652e-05,1.8897762856795453e-06,4.300918590161018e-06,9.75104921963066e-06,0.0,30,0.2857142857142857,1.7788961486076005e-05,2.865144551833509e-06,7.118706889741588e-06,7.805109817127232e-06,0.0,28,0.1428571428571428,1.7802613001549616e-05,1.2546523748824256e-06,6.19826505499077e-06,1.0349695003242232e-05,0.0,45,0.0
98,4900,1.8754584743874148e-05,4.707338121079374e-06,3.577864845283329e-06,1.0469381777511444e-05,0.0,37,0.0,1.6432737538707443e-05,1.1774266113206977e-06,3.441879471210996e-06,1.1813431228802074e-05,0.0,37,0.0,1.5804103895789012e-05,2.4194837351387832e-06,2.665904048626544e-06,1.0718716112023683e-05,0.0,28,0.1428571428571428,1.3049046174273826e-05,2.1267183569761985e-07,3.6054959196008e-07,1.2475824405555612e-05,0.0,26,0.2857142857142857,1.597878690517973e-05,2.020028432525578e-06,4.041231932205847e-06,9.917526767821984e-06,0.0,32,0.0,1.4476070646196604e-05,1.003385364128917e-06,8.193961207325628e-07,1.2653288649744354e-05,0.0,38,0.1428571428571428,7.426942465826869e-05,1.4226575331122149e-05,5.06965079694055e-05,9.34633681026753e-06,0.0,32,0.1428571428571428,1.647650424274616e-05,1.2475900348363211e-06,3.185552714057849e-06,1.2043360584357288e-05,0.0,36,0.0,1.386018811899703e-05,1.9083240658801515e-06,2.262202087877085e-06,9.689661965239791e-06,0.0,31,0.0,1.5870675269979984e-05,1.898463210636692e-06,4.20037349613267e-06,9.771837540029082e-06,0.0,30,0.2857142857142857,1.830024484661408e-05,3.394727173144929e-06,7.0910368776822e-06,7.814480341039598e-06,0.0,28,0.1428571428571428,1.788249755918514e-05,1.3535917560147936e-06,6.1656846810365096e-06,1.0363221008446999e-05,0.0,45,0.0
99,4950,1.822120975703001e-05,4.138454187341267e-06,3.60030594492855e-06,1.0482449397386516e-05,0.0,37,0.0,1.6457557649118826e-05,1.1484434025987866e-06,3.489137270662468e-06,1.1819977771665435e-05,0.0,37,0.0,1.7607715562917292e-05,4.117799562664004e-06,2.7611429231910734e-06,1.0728772394941188e-05,0.0,28,0.1428571428571428,1.3084194506518544e-05,2.6426832278048096e-07,3.552069642864808e-07,1.2464719475246966e-05,0.0,26,0.2857142857142857,1.602254997123964e-05,2.049955583061092e-06,4.042933596792864e-06,9.929661246133035e-06,0.0,32,0.0,1.3784443581243975e-05,3.534426014084602e-07,7.725303703409736e-07,1.2658470950555056e-05,0.0,38,0.1428571428571428,7.463913789251819e-05,1.4211148481990676e-05,5.107743709231727e-05,9.350552318210248e-06,0.0,32,0.1428571428571428,1.7436548660043627e-05,2.213315383414738e-06,3.1803831461729715e-06,1.2042850357829591e-05,0.0,36,0.0,1.42058252095012e-05,2.2402286958822515e-06,2.261564759464818e-06,9.704031981527804e-06,0.0,31,0.0,1.6197398508666083e-05,2.242294385723653e-06,4.163453922956251e-06,9.791649063117802e-06,0.0,30,0.2857142857142857,1.7625559848966077e-05,2.724555770328152e-06,7.077126610965934e-06,7.823878149793018e-06,0.0,28,0.1428571428571428,1.7818931155488826e-05,1.2390026995490189e-06,6.203669727256056e-06,1.0376258614996914e-05,0.0,45,0.0
100,5000,1.871304630185477e-05,4.680892743635923e-06,3.537627208061167e-06,1.0494527487026062e-05,0.0,37,0.0,1.819441058614757e-05,2.9866873774153646e-06,3.3812671063060407e-06,1.1826456102426164e-05,0.0,37,0.0,1.58853035827633e-05,2.494101181582664e-06,2.652787998158601e-06,1.0738413948274683e-05,0.0,28,0.1428571428571428,1.3417623449640814e-05,5.852412527929118e-07,3.787050388837088e-07,1.245367730007274e-05,0.0,26,0.2857142857142857,1.60961426445283e-05,2.134789383489988e-06,4.0198997339757625e-06,9.941454663930926e-06,0.0,32,0.0,1.4120008017926011e-05,6.524591071865871e-07,8.037019370021881e-07,1.2663846973737236e-05,0.0,38,0.1428571428571428,7.65766526455991e-05,1.575127498654183e-05,5.147090269019827e-05,9.354473149869593e-06,0.0,32,0.1428571428571428,1.7028130969265476e-05,1.847332896431908e-06,3.138193051199778e-06,1.2042605703754816e-05,0.0,36,0.0,1.3669610780198129e-05,1.760208419909759e-06,2.191090061387513e-06,9.718311957840342e-06,0.0,31,0.0,1.5403958968818188e-05,1.5928299035294913e-06,4.001264642283786e-06,9.809865332499612e-06,0.0,30,0.2857142857142857,1.7867245333036408e-05,2.9414011351036606e-06,7.097376055753557e-06,7.828467460058164e-06,0.0,27,0.1428571428571428,1.822324702516198e-05,1.6619547977825277e-06,6.172295798023697e-06,1.0388995178800542e-05,0.0,45,0.0
