,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11,total_12,decoder_12,sindy_x_12,reg_12,sindy_z_12,active_coeffs_12,coeff_12,total_13,decoder_13,sindy_x_13,reg_13,sindy_z_13,active_coeffs_13,coeff_13,total_14,decoder_14,sindy_x_14,reg_14,sindy_z_14,active_coeffs_14,coeff_14,total_15,decoder_15,sindy_x_15,reg_15,sindy_z_15,active_coeffs_15,coeff_15,total_16,decoder_16,sindy_x_16,reg_16,sindy_z_16,active_coeffs_16,coeff_16,total_17,decoder_17,sindy_x_17,reg_17,sindy_z_17,active_coeffs_17,coeff_17,total_18,decoder_18,sindy_x_18,reg_18,sindy_z_18,active_coeffs_18,coeff_18,total_19,decoder_19,sindy_x_19,reg_19,sindy_z_19,active_coeffs_19,coeff_19
131,6550,5.052058259025216e-05,1.4209603250492364e-05,3.017797280335799e-05,6.1330097196332645e-06,0.0,17,0.2857142857142857,2.1982332327752374e-05,5.133277227287181e-06,1.0143814506591298e-05,6.705241048621247e-06,0.0,21,0.14285714285714285,2.6187812181888148e-05,2.8447225304262247e-06,9.016841431730427e-06,1.4326248674478848e-05,0.0,7,0.5714285714285714,3.3890275517478585e-05,9.637514267524239e-06,1.1625688784988597e-05,1.2627073374460451e-05,0.0,18,0.2857142857142857,0.0001324303011642769,6.448067142628133e-05,6.0501653933897614e-05,7.447980351571459e-06,0.0,19,0.2857142857142857,3.3416723454138264e-05,1.0224759535049088e-05,1.7245280105271377e-05,5.946683359070448e-06,0.0,26,0.42857142857142855,1.8586861187941395e-05,2.6862151116802124e-06,8.88805698195938e-06,7.0125897764228284e-06,0.0,27,0.14285714285714285,4.2637249862309545e-05,6.1735031522403006e-06,2.5968851332436316e-05,1.0494894922885578e-05,0.0,23,0.2857142857142857,0.0005712335696443915,0.000178578746272251,0.000388303684303537,4.351128154667094e-06,0.0,10,0.7142857142857143,0.00036333673051558435,5.1592425734270364e-05,0.00030561283347196877,6.131500413175672e-06,0.0,20,0.5714285714285714,1.8960614397656173e-05,2.1920507151662605e-06,7.216276571853086e-06,9.552287338010501e-06,0.0,16,0.42857142857142855,3.9699545595794916e-05,4.437632924236823e-06,1.910752325784415e-05,1.615438850421924e-05,0.0,17,0.2857142857142857,1.687723124632612e-05,1.9693472950166324e-06,3.853797807096271e-06,1.1054086826334242e-05,0.0,12,0.5714285714285714,0.00015719101065769792,5.811658047605306e-05,9.274796320823953e-05,6.326457878458314e-06,0.0,16,0.5714285714285714,3.594504960346967e-05,1.4038879271538462e-05,1.2609130862983875e-05,9.297041287936736e-06,0.0,21,0.5714285714285714,1.698217420198489e-05,3.24527059092361e-06,6.5565918703214265e-06,7.1803119681135286e-06,0.0,22,0.2857142857142857,6.197825132403523e-05,1.1940732292714529e-05,4.275233732187189e-05,7.285184892680263e-06,0.0,27,0.42857142857142855,1.656515451031737e-05,5.215817509451881e-06,2.590938265711884e-06,8.75839850777993e-06,0.0,29,0.0,1.1830613402707968e-05,1.2862288940596045e-06,4.57005489806761e-06,5.974329724267591e-06,0.0,24,0.14285714285714285,1.4719566024723463e-05,3.0485225579468533e-06,4.763863216794562e-06,6.907180249982048e-06,0.0,25,0.42857142857142855
132,6600,5.03908158862032e-05,1.4432006537390407e-05,2.9851156796212308e-05,6.107653007347835e-06,0.0,17,0.2857142857142857,2.155574838980101e-05,4.766463916894281e-06,1.011364201985998e-05,6.675641543552047e-06,0.0,21,0.14285714285714285,2.7762218451243825e-05,4.4065732254239265e-06,8.96976598596666e-06,1.4385877875611186e-05,0.0,7,0.5714285714285714,3.5054265026701614e-05,1.074473766493611e-05,1.1759711924241856e-05,1.2549817256513052e-05,0.0,18,0.2857142857142857,0.0001324284094152972,6.471882807090878e-05,6.028595089446753e-05,7.4236231739632785e-06,0.0,19,0.2857142857142857,2.8495716833276674e-05,6.229451173567213e-06,1.6370655430364423e-05,5.895609774597688e-06,0.0,26,0.42857142857142855,1.914300628413912e-05,3.411051011426025e-06,8.746388630243018e-06,6.9855664150964e-06,0.0,27,0.14285714285714285,4.3100397306261584e-05,6.840351488790475e-06,2.5795812689466402e-05,1.046423403749941e-05,0.0,23,0.2857142857142857,0.0005717590684071183,0.000178256377694197,0.0003891566884703934,4.345973138697445e-06,0.0,10,0.7142857142857143,0.00036821921821683645,5.1400988013483584e-05,0.00031069875694811344,6.119466434029164e-06,0.0,20,0.5714285714285714,2.0084709831280634e-05,3.2932312024058774e-06,7.272756647580536e-06,9.518722436041571e-06,0.0,16,0.42857142857142855,3.930457023670897e-05,4.083480689587304e-06,1.9166682250215672e-05,1.6054407751653343e-05,0.0,17,0.2857142857142857,1.901667201309465e-05,4.190059371467214e-06,3.791393737628823e-06,1.1035219358745962e-05,0.0,12,0.5714285714285714,0.0001582448894623667,5.9251640777802095e-05,9.268278517993167e-05,6.310468052106444e-06,0.0,16,0.5714285714285714,3.6163488402962685e-05,1.4343591828946956e-05,1.2585975127876736e-05,9.233924174623098e-06,0.0,21,0.5714285714285714,1.657875873206649e-05,3.1271636089513777e-06,6.284518349275459e-06,7.167075636971276e-06,0.0,22,0.2857142857142857,6.75612609484233e-05,1.17815370686003e-05,4.8529469495406374e-05,7.250254384416621e-06,0.0,27,0.42857142857142855,1.2557266927615274e-05,1.5360141105702496e-06,2.296381353517063e-06,8.724871804588474e-06,0.0,29,0.0,1.1981354873569217e-05,1.5905532109172782e-06,4.429321961652022e-06,5.961479473626241e-06,0.0,24,0.14285714285714285,1.5365707440651022e-05,3.57485896529397e-06,4.9097611736215185e-06,6.881087301735533e-06,0.0,24,0.42857142857142855
133,6650,4.978601646143943e-05,1.3932700312579982e-05,2.9770124456263147e-05,6.083188964112196e-06,0.0,17,0.2857142857142857,2.2004467609804124e-05,5.148720447323285e-06,1.0210710570390802e-05,6.645036137342686e-06,0.0,21,0.14285714285714285,2.4902939912863076e-05,3.008435214724159e-06,7.484426532755606e-06,1.441007771063596e-05,0.0,7,0.5714285714285714,3.8247402699198574e-05,1.2477828022383619e-05,1.332653482677415e-05,1.2443038940546103e-05,0.0,17,0.2857142857142857,0.00013244587171357125,6.496900459751487e-05,6.0077785747125745e-05,7.399077730951831e-06,0.0,19,0.2857142857142857,3.066768476855941e-05,8.083352440735325e-06,1.6713518562028185e-05,5.870811946806498e-06,0.0,26,0.42857142857142855,1.8336439097765833e-05,2.6081036139657954e-06,8.769662599661388e-06,6.958672656764975e-06,0.0,27,0.14285714285714285,4.214610089547932e-05,6.149017281131819e-06,2.556443723733537e-05,1.0432646377012134e-05,0.0,23,0.2857142857142857,0.000562530942261219,0.00017492957704234868,0.00038326013600453734,4.341216026659822e-06,0.0,10,0.7142857142857143,0.0003621927462518215,5.1304792577866465e-05,0.00030478028929792345,6.107665285526309e-06,0.0,20,0.5714285714285714,1.92552906810306e-05,2.707070507312892e-06,7.062512850097846e-06,9.485708687861916e-06,0.0,16,0.42857142857142855,3.941445174859837e-05,4.500490376813104e-06,1.896031062642578e-05,1.595365029061213e-05,0.0,17,0.2857142857142857,1.675281600910239e-05,1.965257979463786e-06,3.7715985854447354e-06,1.1015959898941219e-05,0.0,12,0.5714285714285714,0.00015661324141547084,5.829858127981424e-05,9.202073124470189e-05,6.293925707723247e-06,0.0,16,0.5714285714285714,3.664644464151934e-05,1.4571800420526415e-05,1.2880603208031971e-05,9.194039193971548e-06,0.0,21,0.5714285714285714,1.8427645045449026e-05,5.034059086028719e-06,6.239764843485318e-06,7.153821570682339e-06,0.0,22,0.2857142857142857,7.074910536175594e-05,1.1695374269038439e-05,5.183335815672763e-05,7.220375209726626e-06,0.0,27,0.42857142857142855,1.2534866073110607e-05,1.5758125755382935e-06,2.2651158815278905e-06,8.693938070791773e-06,0.0,29,0.0,1.2079995940439403e-05,1.8184870214099647e-06,4.318481387599604e-06,5.943027190369321e-06,0.0,24,0.14285714285714285,1.4933310012565926e-05,3.1441859391634353e-06,4.946665285388008e-06,6.842458788014483e-06,0.0,24,0.42857142857142855
134,6700,4.990920569980517e-05,1.4132866454019677e-05,2.9718181394855492e-05,6.058160124666756e-06,0.0,17,0.2857142857142857,2.1567200747085735e-05,4.761338914249791e-06,1.0190618922933936e-05,6.615244728891412e-06,0.0,21,0.14285714285714285,2.4783832486718893e-05,2.251647629236686e-06,8.116840035654604e-06,1.441534641344333e-05,0.0,7,0.5714285714285714,3.5614029911812395e-05,1.1115524102933705e-05,1.217288172483677e-05,1.2325625903031323e-05,0.0,17,0.2857142857142857,0.00013248815957922488,6.523664342239499e-05,5.987707481835969e-05,7.374450433417223e-06,0.0,19,0.2857142857142857,3.466937778284773e-05,1.1961458767473232e-05,1.6859401512192562e-05,5.8485156841925345e-06,0.0,26,0.42857142857142855,2.1460851712618023e-05,5.893876732443459e-06,8.635157428216189e-06,6.9318180067057256e-06,0.0,27,0.14285714285714285,4.3883672333322465e-05,7.88957277109148e-06,2.5593393729650415e-05,1.040070583258057e-05,0.0,23,0.2857142857142857,0.0005639567389152944,0.00017531718185637146,0.00038430356653407216,4.335995981818996e-06,0.0,10,0.7142857142857143,0.0003591551212593913,5.079240872873925e-05,0.00030226699891500175,6.0956999732297845e-06,0.0,20,0.5714285714285714,1.8741768144536763e-05,2.1778946575068403e-06,7.111310878826771e-06,9.452563062950503e-06,0.0,16,0.42857142857142855,3.89955603168346e-05,4.126476142118918e-06,1.9020159015781246e-05,1.584892197570298e-05,0.0,17,0.2857142857142857,1.6885693185031414e-05,2.0494687760219676e-06,3.838979864667635e-06,1.0997245226462837e-05,0.0,12,0.5714285714285714,0.0001567660947330296,5.907594822929241e-05,9.141206101048738e-05,6.278090950218029e-06,0.0,16,0.5714285714285714,3.646755067165941e-05,1.4487119187833741e-05,1.28255232993979e-05,9.154907274933066e-06,0.0,21,0.5714285714285714,1.6647481970721856e-05,3.24304414789367e-06,6.263617251534015e-06,7.140819434425794e-06,0.0,22,0.2857142857142857,7.362970063695684e-05,1.1574600648600608e-05,5.4870022722752765e-05,7.1850745371193625e-06,0.0,27,0.42857142857142855,1.2431702089088503e-05,1.5149523733271053e-06,2.2478727714769775e-06,8.66887694428442e-06,0.0,28,0.0,1.1993090993200894e-05,1.7488476942162379e-06,4.323810571804643e-06,5.920432613493176e-06,0.0,24,0.14285714285714285,1.4469354937318712e-05,2.988291271321941e-06,4.684960913436953e-06,6.796102752559818e-06,0.0,24,0.42857142857142855
135,6750,4.976760828867555e-05,1.422691457264591e-05,2.950788984890096e-05,6.032803412381327e-06,0.0,17,0.2857142857142857,2.2013671696186066e-05,4.999470547772944e-06,1.0429146641399711e-05,6.585055416508112e-06,0.0,21,0.14285714285714285,2.449045132379979e-05,2.0890047380817123e-06,7.991118764039129e-06,1.441032873117365e-05,0.0,7,0.5714285714285714,3.556481533451006e-05,1.099754445021972e-05,1.2343594789854251e-05,1.2223677003930788e-05,0.0,17,0.2857142857142857,0.00013314196257852018,6.633118027821183e-05,5.944763688603416e-05,7.363141776295379e-06,0.0,18,0.2857142857142857,2.8853626645286568e-05,7.0357082222471945e-06,1.5987319784471765e-05,5.830598183820257e-06,0.0,26,0.42857142857142855,1.970456105482299e-05,4.342197826190386e-06,8.45788417791482e-06,6.904479050717782e-06,0.0,27,0.14285714285714285,4.193327185930684e-05,6.330120868369704e-06,2.5234894565073773e-05,1.0368255971116014e-05,0.0,23,0.2857142857142857,0.0005578091950155795,0.00017354659212287515,0.000379931676434353,4.330928277340718e-06,0.0,10,0.7142857142857143,0.0003490850212983787,5.1253904530312866e-05,0.00029174721566960216,6.0839006437163334e-06,0.0,20,0.5714285714285714,1.9446557416813448e-05,2.919057578765205e-06,7.107978944986826e-06,9.419521120435093e-06,0.0,16,0.42857142857142855,3.934626511181705e-05,4.639383860194357e-06,1.8962778995046392e-05,1.5744100892334245e-05,0.0,17,0.2857142857142857,1.695204628049396e-05,2.136323246304528e-06,3.83715587304323e-06,1.0978566933772527e-05,0.0,12,0.5714285714285714,0.00015901813458185643,6.017121995682828e-05,9.258463978767395e-05,6.262268470891286e-06,0.0,16,0.5714285714285714,3.648922574939206e-05,1.4486357031273656e-05,1.2886657714261673e-05,9.11620918486733e-06,0.0,21,0.5714285714285714,1.718608837109059e-05,3.815226591541432e-06,6.243073585210368e-06,7.127789103833493e-06,0.0,22,0.2857142857142857,8.172795787686482e-05,1.197942765429616e-05,6.258472421905026e-05,7.163811005739262e-06,0.0,27,0.42857142857142855,1.1934214853681624e-05,1.1116790119558573e-06,2.175548161176266e-06,8.64698722580215e-06,0.0,28,0.14285714285714285,1.1945407095481642e-05,1.8383584574621636e-06,4.209385224385187e-06,5.89766295888694e-06,0.0,24,0.14285714285714285,1.4500505130854435e-05,2.9387858830887126e-06,4.812136467080563e-06,6.749583462806186e-06,0.0,24,0.42857142857142855
136,6800,4.888540934189223e-05,1.371029247820843e-05,2.9166369131417014e-05,6.008746368024731e-06,0.0,17,0.2857142857142857,2.1583738998742774e-05,4.890629043075023e-06,1.0138152902072761e-05,6.554957508342341e-06,0.0,21,0.14285714285714285,2.3985319785424508e-05,1.8913722215074813e-06,7.693766747252084e-06,1.4400180589291267e-05,0.0,7,0.5714285714285714,4.17066112277098e-05,1.565429920447059e-05,1.3869388567400165e-05,1.2182919817860238e-05,0.0,15,0.2857142857142857,0.0001328356738667935,6.616057362407446e-05,5.9347385104047135e-05,7.327714229177218e-06,0.0,18,0.2857142857142857,2.935602969955653e-05,7.166098839661572e-06,1.636880188016221e-05,5.8211276154906955e-06,0.0,26,0.42857142857142855,1.9440922187641263e-05,4.131014065933414e-06,8.432620234088972e-06,6.877287432871526e-06,0.0,27,0.14285714285714285,4.146489663980901e-05,6.19111915511894e-06,2.4938188289524987e-05,1.0335591468901839e-05,0.0,23,0.2857142857142857,0.0005555711686611176,0.0001726487244013697,0.00037859653821215034,4.32585602538893e-06,0.0,10,0.7142857142857143,0.000348121888237074,5.05134703416843e-05,0.00029153606737963855,6.072352334740572e-06,0.0,20,0.5714285714285714,1.8528979126131162e-05,2.0116203813813627e-06,7.130832273105625e-06,9.386525562149473e-06,0.0,16,0.42857142857142855,3.9570353692397475e-05,5.1042393351963256e-06,1.8827791791409254e-05,1.5638321201549843e-05,0.0,17,0.2857142857142857,1.709053321974352e-05,2.076305463560857e-06,4.054355486005079e-06,1.0959871360682882e-05,0.0,12,0.5714285714285714,0.00016005829093046486,6.202983786351979e-05,9.178202162729576e-05,6.2464241636916995e-06,0.0,16,0.5714285714285714,3.679911606013775e-05,1.462613909097854e-05,1.3094973837723956e-05,9.078002221940551e-06,0.0,21,0.5714285714285714,1.7036179997376166e-05,3.83967471861979e-06,6.081507763155969e-06,7.1149975156004075e-06,0.0,22,0.2857142857142857,8.330775744980201e-05,1.200625683850376e-05,6.415594543796033e-05,7.145556082832627e-06,0.0,27,0.42857142857142855,1.2102804248570465e-05,1.2972474223715835e-06,2.1811229089507833e-06,8.624434485682286e-06,0.0,28,0.14285714285714285,1.4121182175586e-05,4.013596935692476e-06,4.234975222061621e-06,5.872609563084552e-06,0.0,24,0.14285714285714285,1.595575304236263e-05,4.413735496200388e-06,4.8253905333695e-06,6.716626558045391e-06,0.0,24,0.42857142857142855
137,6850,4.889322372036986e-05,1.371152848150814e-05,2.919768485298846e-05,5.9840076573891565e-06,0.0,17,0.2857142857142857,2.2022104531060904e-05,5.223023435974028e-06,1.0274153282807674e-05,6.5249269027845e-06,0.0,21,0.14285714285714285,2.642975414346438e-05,4.822991286346223e-06,7.219608960440382e-06,1.4387153896677773e-05,0.0,7,0.5714285714285714,3.9503982407040894e-05,1.3960269825474825e-05,1.3407395272224676e-05,1.2136317309341393e-05,0.0,13,0.2857142857142857,0.00013277752441354096,6.634176679654047e-05,5.91239586356096e-05,7.311795798159437e-06,0.0,18,0.2857142857142857,2.876032522181049e-05,6.5827584876387846e-06,1.6365938790841028e-05,5.811628398078028e-06,0.0,26,0.42857142857142855,1.8830058252206072e-05,3.6803926377615426e-06,8.299751243612263e-06,6.849914825579617e-06,0.0,27,0.14285714285714285,4.148876905674115e-05,6.2171493482310325e-06,2.4969367586891167e-05,1.0302254850103054e-05,0.0,23,0.2857142857142857,0.0005494827637448907,0.00017026126442942768,0.00037490096292458475,4.32054139309912e-06,0.0,10,0.7142857142857143,0.00034619984216988087,5.122341462993063e-05,0.00028891561669297516,6.0608335843426175e-06,0.0,20,0.5714285714285714,1.929237441800069e-05,2.9798939067404717e-06,6.958323410799494e-06,9.354156645713374e-06,0.0,16,0.42857142857142855,3.9095313695725054e-05,4.652704774343874e-06,1.8911716324510053e-05,1.5530891687376425e-05,0.0,17,0.2857142857142857,1.7031290553859435e-05,2.1356306660891278e-06,3.954121439164737e-06,1.0941538675979245e-05,0.0,12,0.5714285714285714,0.0001619331305846572,6.229388964129612e-05,9.34084746404551e-05,6.230759936443064e-06,0.0,16,0.5714285714285714,3.703343463712372e-05,1.4752942661289126e-05,1.3239874533610418e-05,9.040619261213578e-06,0.0,21,0.5714285714285714,1.6205955034820363e-05,3.1006200060801348e-06,6.003191629133653e-06,7.102142262738198e-06,0.0,22,0.2857142857142857,8.794808672973886e-05,1.261451961909188e-05,6.820580892963335e-05,7.127760000003036e-06,0.0,27,0.42857142857142855,1.3343564205570146e-05,2.49823642661795e-06,2.243355538666947e-06,8.6019726950326e-06,0.0,28,0.14285714285714285,1.179580794996582e-05,1.7679273014437058e-06,4.181796157354256e-06,5.8460846048546955e-06,0.0,24,0.14285714285714285,1.467109723307658e-05,3.3533947316755075e-06,4.634366632672027e-06,6.6833363234763965e-06,0.0,24,0.42857142857142855
138,6900,4.8140027502086014e-05,1.3358117030293215e-05,2.882232547563035e-05,5.959584541415097e-06,0.0,17,0.2857142857142857,2.19819357880624e-05,5.053873792348895e-06,1.0433662282594014e-05,6.494400167866843e-06,0.0,21,0.14285714285714285,2.349015267100185e-05,2.2434503534896066e-06,6.8745821408811025e-06,1.4372120858752169e-05,0.0,7,0.5714285714285714,3.52241077052895e-05,1.1825158253486734e-05,1.1138415175082628e-05,1.226053609570954e-05,0.0,12,0.2857142857142857,0.0001328463840764016,6.663070962531492e-05,5.89217925153207e-05,7.293884664250072e-06,0.0,18,0.2857142857142857,2.7680143830366433e-05,5.829469046148006e-06,1.6048534234869294e-05,5.802140549349133e-06,0.0,26,0.42857142857142855,1.9862964109051973e-05,4.633857770386385e-06,8.406443157582544e-06,6.822663181083044e-06,0.0,27,0.14285714285714285,4.1418235923629254e-05,6.3174747992889024e-06,2.4832037524902262e-05,1.0268724508932792e-05,0.0,23,0.2857142857142857,0.0005487981252372265,0.0001705929753370583,0.000373890099581331,4.315076239436166e-06,0.0,10,0.7142857142857143,0.00035279273288324475,5.1221155445091426e-05,0.00029552250634878874,6.0490301621030085e-06,0.0,20,0.5714285714285714,1.8199107216787525e-05,1.9354961295903195e-06,6.942269010323798e-06,9.321342076873407e-06,0.0,16,0.42857142857142855,3.859618300339207e-05,4.299634838389466e-06,1.887431244540494e-05,1.542223799333442e-05,0.0,17,0.2857142857142857,1.77107285708189e-05,2.5899680622387677e-06,4.1973275983764324e-06,1.0923434274445754e-05,0.0,12,0.5714285714285714,0.00015865309978835285,6.0925834986846894e-05,9.151214908342808e-05,6.215117537067272e-06,0.0,16,0.5714285714285714,3.7412261008284986e-05,1.5051347872940823e-05,1.3357183888729196e-05,9.003729246614967e-06,0.0,21,0.5714285714285714,1.6620710084680468e-05,3.5636123811855214e-06,5.967833658360178e-06,7.089263817761093e-06,0.0,22,0.2857142857142857,9.236393088940531e-05,1.3279680388222914e-05,7.197396917035803e-05,7.110289061529329e-06,0.0,27,0.42857142857142855,1.2022568625980057e-05,1.2964550251126639e-06,2.1467274109454593e-06,8.57938539411407e-06,0.0,28,0.14285714285714285,1.1257299775024876e-05,1.2751786471199011e-06,4.150416316406336e-06,5.831704584124964e-06,0.0,24,0.14285714285714285,1.4456034477916546e-05,3.1078211577550974e-06,4.698446900874842e-06,6.649766419286607e-06,0.0,24,0.42857142857142855
139,6950,4.950683796778321e-05,1.3916943316871766e-05,2.9658474886673503e-05,5.931420673732646e-06,0.0,16,0.2857142857142857,2.2191354219103232e-05,5.7447982726444025e-06,9.982535630115308e-06,6.4640212258382235e-06,0.0,21,0.14285714285714285,2.319022678420879e-05,2.126539584423881e-06,6.707141892547952e-06,1.4356544852489606e-05,0.0,7,0.5714285714285714,3.4301396226510406e-05,1.1629716027528048e-05,1.0279997695761267e-05,1.2391683412715793e-05,0.0,12,0.42857142857142855,0.00013299832062330097,6.699025834677741e-05,5.873310874449089e-05,7.274951713043265e-06,0.0,18,0.2857142857142857,3.0211460398277268e-05,7.915970854810439e-06,1.650297963351477e-05,5.792510819446761e-06,0.0,26,0.42857142857142855,1.889769555418752e-05,3.853214820992434e-06,8.238041118602268e-06,6.8064400693401694e-06,0.0,27,0.14285714285714285,4.116927448194474e-05,6.2780381995253265e-06,2.4656426830915734e-05,1.0234808542008977e-05,0.0,23,0.2857142857142857,0.0005476225051097572,0.00017050279711838812,0.00037281058030202985,4.309157702664379e-06,0.0,10,0.7142857142857143,0.0003462567983660847,5.0267008191440254e-05,0.00028995214961469173,6.037625553290127e-06,0.0,20,0.5714285714285714,1.8832859495887533e-05,2.5582487523934105e-06,6.986168045841623e-06,9.288443834520876e-06,0.0,16,0.42857142857142855,3.8979829696472734e-05,4.758898285217583e-06,1.891123793029692e-05,1.5309691661968827e-05,0.0,17,0.2857142857142857,1.7049080270226113e-05,2.0584573121595895e-06,4.085938144271495e-06,1.0904684131674003e-05,0.0,12,0.5714285714285714,0.00015710201114416122,6.0890419263159856e-05,9.001168655231595e-05,6.199901690706611e-06,0.0,16,0.5714285714285714,3.752639167942107e-05,1.5049334251671098e-05,1.3510382814274635e-05,8.966670975496527e-06,0.0,21,0.5714285714285714,1.658997280173935e-05,3.619541530497372e-06,5.8939081100106705e-06,7.07652452547336e-06,0.0,22,0.2857142857142857,8.987733599497005e-05,1.2558507478388492e-05,7.022541103651747e-05,7.093419753800845e-06,0.0,27,0.42857142857142855,1.8301640011486597e-05,7.434207418555161e-06,2.310740910616005e-06,8.556691682315432e-06,0.0,28,0.14285714285714285,1.238653658219846e-05,2.386660526099149e-06,4.1823632273008116e-06,5.81751328354585e-06,0.0,24,0.14285714285714285,1.46432012115838e-05,3.2331836337107234e-06,4.793553671333939e-06,6.616463906539138e-06,0.0,24,0.42857142857142855
140,7000,4.9625919928075746e-05,1.4136820027488284e-05,2.9582168281194754e-05,5.906931619392708e-06,0.0,16,0.2857142857142857,2.1621213818434626e-05,5.331154170562513e-06,9.856337783276103e-06,6.433721409848658e-06,0.0,21,0.14285714285714285,2.4504202883690596e-05,2.762667918432271e-06,7.40097038942622e-06,1.4340563211590052e-05,0.0,7,0.5714285714285714,3.190823917975649e-05,1.0007743185269646e-05,9.403172953170724e-06,1.249732213182142e-05,0.0,12,0.42857142857142855,0.000133218927658163,6.741160177625716e-05,5.8552010159473866e-05,7.255326181621058e-06,0.0,18,0.2857142857142857,2.9854232707293704e-05,7.08613288225024e-06,1.6985788533929735e-05,5.782311291113729e-06,0.0,26,0.42857142857142855,1.8156666556023993e-05,3.1559115996060427e-06,8.211276508518495e-06,6.789478447899455e-06,0.0,27,0.14285714285714285,4.1088111174758524e-05,6.415225016098702e-06,2.447216320433654e-05,1.020072159008123e-05,0.0,23,0.2857142857142857,0.0005432442994788289,0.00016943200898822397,0.0003695086343213916,4.3036366150772665e-06,0.0,10,0.7142857142857143,0.0003416779509279877,5.03093542647548e-05,0.00028534248122014105,6.026097253197804e-06,0.0,20,0.5714285714285714,1.798559242160991e-05,1.776264753061696e-06,6.953455340408254e-06,9.25587119127158e-06,0.0,16,0.42857142857142855,3.858413401758298e-05,4.4111834540672135e-06,1.8975155398948118e-05,1.5197797438304406e-05,0.0,17,0.2857142857142857,1.6900990885915235e-05,1.990415057662176e-06,4.023953806608915e-06,1.0886622476391494e-05,0.0,12,0.5714285714285714,0.0001614889915799722,6.319435487966985e-05,9.211017459165305e-05,6.18446028965991e-06,0.0,16,0.5714285714285714,3.782576823141426e-05,1.528569009678904e-05,1.3608891094918363e-05,8.931187949201558e-06,0.0,21,0.5714285714285714,1.6035766748245806e-05,3.0724941098014824e-06,5.899521056562662e-06,7.063751581881661e-06,0.0,22,0.2857142857142857,8.644871559226885e-05,1.2455401702027302e-05,6.691645830869675e-05,7.076851488818647e-06,0.0,27,0.42857142857142855,1.1574969903449528e-05,9.266592542189755e-07,2.1142941477592103e-06,8.534016160410829e-06,0.0,28,0.14285714285714285,1.226629683515057e-05,2.356705408601556e-06,4.106336746190209e-06,5.803254680358805e-06,0.0,24,0.14285714285714285,1.395019717165269e-05,2.6064421945193317e-06,4.760762294608867e-06,6.582992682524491e-06,0.0,24,0.42857142857142855
